nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "USB-Blaster [USB-0]", device 1, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

Interrupt method selected. 
Period, Pulse_Width, BG_Tasks Run, Latency, Missed, Multiple 

Please, press PB0 to continue.
Interrupt method selected. 
Period, Pulse_Width, BG_Tasks Run, Latency, Missed, Multiple 

Please, press PB0 to continue.
Tight polling method selected. 
Period, Pulse_Width, BG_Tasks Run, Latency, Missed, Multiple 

Please, press PB0 to continue.
4162, 2081, 8651, 77, 0, 0
4164, 2082, 8652, 67, 0, 0
4166, 2083, 8641, 72, 0, 0
4168, 2084, 8636, 76, 0, 0
4170, 2085, 8634, 67, 0, 0
4172, 2086, 8634, 69, 0, 0
4174, 2087, 8623, 66, 0, 0
4176, 2088, 8620, 67, 0, 0
4178, 2089, 8615, 68, 0, 0
4180, 2090, 8615, 83, 0, 0
4182, 2091, 8616, 71, 0, 0
4184, 2092, 9080, 66, 0, 0
4186, 2093, 8599, 77, 0, 0
4188, 2094, 8598, 68, 0, 0
4190, 2095, 8598, 73, 0, 0
4192, 2096, 8587, 73, 0, 0
4194, 2097, 8583, 67, 0, 0
4196, 2098, 8580, 67, 0, 0
4198, 2099, 9055, 78, 0, 0
4200, 2100, 9045, 77, 0, 0
4202, 2101, 9042, 67, 0, 0
4204, 2102, 9037, 68, 0, 0
4206, 2103, 9037, 67, 0, 0
4208, 2104, 9037, 74, 0, 0
4210, 2105, 9024, 74, 0, 0
4212, 2106, 9020, 80, 0, 0
4214, 2107, 9018, 71, 0, 0
4216, 2108, 9018, 66, 0, 0
4218, 2109, 9007, 78, 0, 0
4220, 2110, 9003, 74, 0, 0
4222, 2111, 8999, 82, 0, 0
4224, 2112, 8999, 75, 0, 0
4226, 2113, 8999, 65, 0, 0
4228, 2114, 8986, 83, 0, 0
4230, 2115, 8982, 70, 0, 0
4232, 2116, 8980, 72, 0, 0
4234, 2117, 8980, 81, 0, 0
4236, 2118, 8969, 83, 0, 0
4238, 2119, 8965, 69, 0, 0
4240, 2120, 8961, 74, 0, 0
4242, 2121, 8961, 74, 0, 0
4244, 2122, 8961, 72, 0, 0
4246, 2123, 8948, 77, 0, 0
4248, 2124, 8943, 76, 0, 0
4250, 2125, 8942, 71, 0, 0
4252, 2126, 8942, 71, 0, 0
4254, 2127, 8931, 67, 0, 0
4256, 2128, 8927, 72, 0, 0
4258, 2129, 8923, 75, 0, 0
4260, 2130, 8923, 67, 0, 0
4262, 2131, 8923, 88, 0, 0
4264, 2132, 8911, 78, 0, 0
4266, 2133, 8906, 68, 0, 0
4268, 2134, 8904, 93, 0, 0
4270, 2135, 8904, 78, 0, 0
4272, 2136, 8893, 78, 0, 0
4274, 2137, 8890, 69, 0, 0
4276, 2138, 8885, 79, 0, 0
4278, 2139, 8885, 75, 0, 0
4280, 2140, 8885, 80, 0, 0
4282, 2141, 8873, 71, 0, 0
4284, 2142, 8869, 87, 0, 0
4286, 2143, 8866, 70, 0, 0
4288, 2144, 8866, 74, 0, 0
4290, 2145, 8855, 72, 0, 0
4292, 2146, 8852, 74, 0, 0
4294, 2147, 8848, 80, 0, 0
4296, 2148, 8847, 78, 0, 0
4298, 2149, 8847, 71, 0, 0
4300, 2150, 8836, 69, 0, 0
4302, 2151, 8832, 81, 0, 0
4304, 2152, 8828, 67, 0, 0
4306, 2153, 8828, 68, 0, 0
4308, 2154, 8828, 72, 0, 0
4310, 2155, 8816, 74, 0, 0
4312, 2156, 8811, 72, 0, 0
4314, 2157, 8809, 86, 0, 0
4316, 2158, 8809, 71, 0, 0
4318, 2159, 8798, 76, 0, 0
4320, 2160, 8795, 68, 0, 0
4322, 2161, 8791, 73, 0, 0
4324, 2162, 8790, 79, 0, 0
4326, 2163, 8790, 76, 0, 0
4328, 2164, 8779, 74, 0, 0
4330, 2165, 8775, 74, 0, 0
4332, 2166, 8771, 71, 0, 0
4334, 2167, 8771, 67, 0, 0
4336, 2168, 8771, 82, 0, 0
4338, 2169, 8759, 81, 0, 0
4340, 2170, 8754, 76, 0, 0
4342, 2171, 8752, 71, 0, 0
4344, 2172, 8752, 74, 0, 0
4346, 2173, 8741, 75, 0, 0
4348, 2174, 8739, 74, 0, 0
4350, 2175, 8734, 73, 0, 0
4352, 2176, 8733, 70, 0, 0
4354, 2177, 8733, 76, 0, 0
4356, 2178, 8722, 78, 0, 0
4358, 2179, 8719, 79, 0, 0
4360, 2180, 8714, 71, 0, 0
4362, 2181, 8714, 78, 0, 0
4364, 2182, 8714, 75, 0, 0
4366, 2183, 8703, 73, 0, 0
4368, 2184, 8698, 73, 0, 0
4370, 2185, 8695, 75, 0, 0
4372, 2186, 8695, 75, 0, 0
4374, 2187, 8695, 70, 0, 0
4376, 2188, 8683, 65, 0, 0
4378, 2189, 8679, 75, 0, 0
4380, 2190, 8676, 70, 0, 0
4382, 2191, 8676, 72, 0, 0
4384, 2192, 9121, 76, 0, 0
4386, 2193, 9118, 71, 0, 0
4388, 2194, 9114, 68, 0, 0
4390, 2195, 9112, 56, 0, 0
4392, 2196, 9112, 58, 0, 0
4394, 2197, 9101, 59, 0, 0
4396, 2198, 9098, 65, 0, 0
4398, 2199, 9093, 70, 0, 0
4400, 2200, 9092, 79, 0, 0
4402, 2201, 9092, 69, 0, 0
4404, 2202, 9081, 74, 0, 0
4406, 2203, 9077, 72, 0, 0
4408, 2204, 9072, 74, 0, 0
4410, 2205, 9072, 78, 0, 0
4412, 2206, 9072, 75, 0, 0
4414, 2207, 9061, 71, 0, 0
4416, 2208, 9056, 67, 0, 0
4418, 2209, 9052, 73, 0, 0
4420, 2210, 9052, 72, 0, 0
4422, 2211, 9052, 71, 0, 0
4424, 2212, 9041, 73, 0, 0
4426, 2213, 9036, 81, 0, 0
4428, 2214, 9032, 89, 0, 0
4430, 2215, 9032, 76, 0, 0
4432, 2216, 9032, 74, 0, 0
4434, 2217, 9020, 69, 0, 0
4436, 2218, 9016, 75, 0, 0
4438, 2219, 9012, 71, 0, 0
4440, 2220, 9012, 71, 0, 0
4442, 2221, 9012, 73, 0, 0
4444, 2222, 9000, 74, 0, 0
4446, 2223, 8995, 72, 0, 0
4448, 2224, 8992, 69, 0, 0
4450, 2225, 8992, 71, 0, 0
4452, 2226, 8992, 73, 0, 0
4454, 2227, 8980, 72, 0, 0
4456, 2228, 8975, 81, 0, 0
4458, 2229, 8972, 81, 0, 0
4460, 2230, 8972, 68, 0, 0
4462, 2231, 8972, 72, 0, 0
4464, 2232, 8960, 64, 0, 0
4466, 2233, 8955, 60, 0, 0
4468, 2234, 8952, 77, 0, 0
4470, 2235, 8952, 79, 0, 0
4472, 2236, 8952, 77, 0, 0
4474, 2237, 8939, 72, 0, 0
4476, 2238, 8935, 73, 0, 0
4478, 2239, 8932, 68, 0, 0
4480, 2240, 8932, 68, 0, 0
4482, 2241, 8932, 68, 0, 0
4484, 2242, 8920, 79, 0, 0
4486, 2243, 8915, 74, 0, 0
4488, 2244, 8912, 71, 0, 0
4490, 2245, 8912, 69, 0, 0
4492, 2246, 8912, 67, 0, 0
4494, 2247, 8900, 74, 0, 0
4496, 2248, 8895, 69, 0, 0
4498, 2249, 8892, 77, 0, 0
4500, 2250, 8893, 71, 0, 0
4502, 2251, 8892, 72, 0, 0
4504, 2252, 8880, 83, 0, 0
4506, 2253, 8876, 73, 0, 0
4508, 2254, 8872, 75, 0, 0
4510, 2255, 8872, 70, 0, 0
4512, 2256, 8872, 72, 0, 0
4514, 2257, 8861, 75, 0, 0
4516, 2258, 8856, 68, 0, 0
4518, 2259, 8853, 72, 0, 0
4520, 2260, 8852, 73, 0, 0
4522, 2261, 8852, 74, 0, 0
4524, 2262, 8841, 74, 0, 0
4526, 2263, 8837, 76, 0, 0
4528, 2264, 8832, 78, 0, 0
4530, 2265, 8833, 73, 0, 0
4532, 2266, 8832, 68, 0, 0
4534, 2267, 8821, 70, 0, 0
4536, 2268, 8817, 71, 0, 0
4538, 2269, 8813, 63, 0, 0
4540, 2270, 8812, 93, 0, 0
4542, 2271, 8812, 87, 0, 0
4544, 2272, 8801, 78, 0, 0
4546, 2273, 8798, 70, 0, 0
4548, 2274, 8794, 73, 0, 0
4550, 2275, 8792, 71, 0, 0
4552, 2276, 8793, 72, 0, 0
4554, 2277, 8781, 72, 0, 0
4556, 2278, 8779, 83, 0, 0
4558, 2279, 8775, 68, 0, 0
4560, 2280, 8773, 72, 0, 0
4562, 2281, 8773, 65, 0, 0
4564, 2282, 8773, 65, 0, 0
4566, 2283, 8760, 85, 0, 0
4568, 2284, 8756, 70, 0, 0
4570, 2285, 8752, 72, 0, 0
4572, 2286, 8753, 73, 0, 0
4574, 2287, 8752, 68, 0, 0
4576, 2288, 8741, 67, 0, 0
4578, 2289, 8737, 84, 0, 0
4580, 2290, 8732, 81, 0, 0
4582, 2291, 9169, 67, 0, 0
4584, 2292, 9169, 65, 0, 0
4586, 2293, 9157, 61, 0, 0
4588, 2294, 9153, 68, 0, 0
4590, 2295, 9149, 65, 0, 0
4592, 2296, 9148, 89, 0, 0
4594, 2297, 9148, 89, 0, 0
4596, 2298, 9136, 81, 0, 0
4598, 2299, 9133, 76, 0, 0
4600, 2300, 9129, 77, 0, 0
4602, 2301, 9127, 72, 0, 0
4604, 2302, 9127, 74, 0, 0
4606, 2303, 9127, 83, 0, 0
4608, 2304, 9113, 73, 0, 0
4610, 2305, 9109, 72, 0, 0
4612, 2306, 9106, 71, 0, 0
4614, 2307, 9106, 74, 0, 0
4616, 2308, 9105, 78, 0, 0
4618, 2309, 9094, 78, 0, 0
4620, 2310, 9089, 75, 0, 0
4622, 2311, 9085, 69, 0, 0
4624, 2312, 9084, 78, 0, 0
4626, 2313, 9085, 64, 0, 0
4628, 2314, 9073, 96, 0, 0
4630, 2315, 9070, 76, 0, 0
4632, 2316, 9066, 69, 0, 0
4634, 2317, 9064, 70, 0, 0
4636, 2318, 9064, 72, 0, 0
4638, 2319, 9064, 65, 0, 0
4640, 2320, 9051, 69, 0, 0
4642, 2321, 9046, 75, 0, 0
4644, 2322, 9043, 69, 0, 0
4646, 2323, 9043, 81, 0, 0
4648, 2324, 9043, 72, 0, 0
4650, 2325, 9031, 69, 0, 0
4652, 2326, 9027, 76, 0, 0
4654, 2327, 9023, 69, 0, 0
4656, 2328, 9022, 67, 0, 0
4658, 2329, 9022, 67, 0, 0
4660, 2330, 9022, 66, 0, 0
4662, 2331, 9008, 95, 0, 0
4664, 2332, 9004, 57, 0, 0
4666, 2333, 9001, 76, 0, 0
4668, 2334, 9001, 115, 0, 0
4670, 2335, 9001, 75, 0, 0
4672, 2336, 8989, 78, 0, 0
4674, 2337, 8985, 75, 0, 0
4676, 2338, 8981, 75, 0, 0
4678, 2339, 8980, 81, 0, 0
4680, 2340, 8980, 74, 0, 0
4682, 2341, 8968, 77, 0, 0
4684, 2342, 8966, 69, 0, 0
4686, 2343, 8962, 74, 0, 0
4688, 2344, 8959, 70, 0, 0
4690, 2345, 8959, 73, 0, 0
4692, 2346, 8959, 71, 0, 0
4694, 2347, 8947, 76, 0, 0
4696, 2348, 8943, 75, 0, 0
4698, 2349, 8939, 69, 0, 0
4700, 2350, 8938, 72, 0, 0
4702, 2351, 8938, 75, 0, 0
4704, 2352, 8926, 72, 0, 0
4706, 2353, 8924, 74, 0, 0
4708, 2354, 8920, 66, 0, 0
4710, 2355, 8917, 75, 0, 0
4712, 2356, 8917, 79, 0, 0
4714, 2357, 8917, 76, 0, 0
4716, 2358, 8905, 74, 0, 0
4718, 2359, 8901, 72, 0, 0
4720, 2360, 8897, 74, 0, 0
4722, 2361, 8896, 75, 0, 0
4724, 2362, 8896, 73, 0, 0
4726, 2363, 8896, 78, 0, 0
4728, 2364, 8883, 72, 0, 0
4730, 2365, 8879, 71, 0, 0
4732, 2366, 8875, 73, 0, 0
4734, 2367, 8875, 79, 0, 0
4736, 2368, 8875, 70, 0, 0
4738, 2369, 8863, 68, 0, 0
4740, 2370, 8860, 66, 0, 0
4742, 2371, 8856, 77, 0, 0
4744, 2372, 8854, 77, 0, 0
4746, 2373, 8854, 72, 0, 0
4748, 2374, 8854, 73, 0, 0
4750, 2375, 8842, 74, 0, 0
4752, 2376, 8837, 72, 0, 0
4754, 2377, 8833, 72, 0, 0
4756, 2378, 8833, 79, 0, 0
4758, 2379, 8833, 71, 0, 0
4760, 2380, 8821, 71, 0, 0
4762, 2381, 8819, 75, 0, 0
4764, 2382, 8815, 69, 0, 0
4766, 2383, 9231, 75, 0, 0
4768, 2384, 8812, 71, 0, 0
4770, 2385, 8812, 74, 0, 0
4772, 2386, 9219, 73, 0, 0
4774, 2387, 8797, 73, 0, 0
4776, 2388, 9211, 70, 0, 0
4778, 2389, 8791, 72, 0, 0
4780, 2390, 9209, 73, 0, 0
4782, 2391, 9209, 74, 0, 0
4784, 2392, 8779, 72, 0, 0
4786, 2393, 9192, 70, 0, 0
4788, 2394, 9188, 62, 0, 0
4790, 2395, 8770, 72, 0, 0
4792, 2396, 9187, 67, 0, 0
4794, 2397, 9187, 60, 0, 0
4796, 2398, 9173, 64, 0, 0
4798, 2399, 9169, 74, 0, 0
4800, 2400, 9165, 78, 0, 0
4802, 2401, 9165, 76, 0, 0
4804, 2402, 9165, 77, 0, 0
4806, 2403, 9153, 72, 0, 0
4808, 2404, 9150, 76, 0, 0
4810, 2405, 9146, 78, 0, 0
4812, 2406, 9143, 75, 0, 0
4814, 2407, 9143, 77, 0, 0
4816, 2408, 9143, 74, 0, 0
4818, 2409, 9131, 76, 0, 0
4820, 2410, 9127, 72, 0, 0
4822, 2411, 9123, 74, 0, 0
4824, 2412, 9121, 71, 0, 0
4826, 2413, 9121, 73, 0, 0
4828, 2414, 9121, 62, 0, 0
4830, 2415, 9109, 70, 0, 0
4832, 2416, 9105, 70, 0, 0
4834, 2417, 9101, 72, 0, 0
4836, 2418, 9099, 77, 0, 0
4838, 2419, 9099, 77, 0, 0
4840, 2420, 9099, 69, 0, 0
4842, 2421, 9086, 73, 0, 0
4844, 2422, 9082, 74, 0, 0
4846, 2423, 9078, 73, 0, 0
4848, 2424, 9077, 73, 0, 0
4850, 2425, 9077, 72, 0, 0
4852, 2426, 9077, 69, 0, 0
4854, 2427, 9064, 69, 0, 0
4856, 2428, 9060, 71, 0, 0
4858, 2429, 9056, 71, 0, 0
4860, 2430, 9055, 67, 0, 0
4862, 2431, 9055, 74, 0, 0
4864, 2432, 9055, 80, 0, 0
4866, 2433, 9041, 84, 0, 0
4868, 2434, 9037, 81, 0, 0
4870, 2435, 9034, 68, 0, 0
4872, 2436, 9033, 72, 0, 0
4874, 2437, 9033, 73, 0, 0
4876, 2438, 9033, 70, 0, 0
4878, 2439, 9019, 76, 0, 0
4880, 2440, 9015, 76, 0, 0
4882, 2441, 9011, 78, 0, 0
4884, 2442, 9011, 72, 0, 0
4886, 2443, 9011, 71, 0, 0
4888, 2444, 8999, 71, 0, 0
4890, 2445, 8997, 77, 0, 0
4892, 2446, 8993, 75, 0, 0
4894, 2447, 8989, 72, 0, 0
4896, 2448, 8989, 76, 0, 0
4898, 2449, 8989, 75, 0, 0
4900, 2450, 8977, 69, 0, 0
4902, 2451, 8975, 84, 0, 0
4904, 2452, 8971, 67, 0, 0
4906, 2453, 8967, 73, 0, 0
4908, 2454, 8967, 76, 0, 0
4910, 2455, 8968, 65, 0, 0
4912, 2456, 8967, 78, 0, 0
4914, 2457, 8953, 79, 0, 0
4916, 2458, 8950, 76, 0, 0
4918, 2459, 8946, 70, 0, 0
4920, 2460, 8945, 71, 0, 0
4922, 2461, 8945, 76, 0, 0
4924, 2462, 8946, 70, 0, 0
4926, 2463, 8932, 72, 0, 0
4928, 2464, 8928, 75, 0, 0
4930, 2465, 8924, 70, 0, 0
4932, 2466, 8923, 75, 0, 0
4934, 2467, 8923, 60, 0, 0
4936, 2468, 8923, 57, 0, 0
4938, 2469, 8910, 78, 0, 0
4940, 2470, 8906, 84, 0, 0
4942, 2471, 8902, 78, 0, 0
4944, 2472, 8902, 73, 0, 0
4946, 2473, 8901, 79, 0, 0
4948, 2474, 8902, 73, 0, 0
4950, 2475, 8889, 77, 0, 0
4952, 2476, 8885, 74, 0, 0
4954, 2477, 8881, 67, 0, 0
4956, 2478, 8880, 68, 0, 0
4958, 2479, 8880, 68, 0, 0
4960, 2480, 8880, 70, 0, 0
4962, 2481, 8867, 67, 0, 0
4964, 2482, 8863, 71, 0, 0
4966, 2483, 8860, 69, 0, 0
4968, 2484, 8858, 72, 0, 0
4970, 2485, 9260, 66, 0, 0
4972, 2486, 8857, 71, 0, 0
4974, 2487, 8845, 68, 0, 0
4976, 2488, 8842, 66, 0, 0
4978, 2489, 9239, 67, 0, 0
4980, 2490, 9237, 69, 0, 0
4982, 2491, 8836, 65, 0, 0
4984, 2492, 9237, 67, 0, 0
4986, 2493, 9224, 61, 0, 0
4988, 2494, 9221, 53, 0, 0
4990, 2495, 9217, 76, 0, 0
4992, 2496, 9213, 116, 0, 0
4994, 2497, 9214, 83, 0, 0
4996, 2498, 9214, 76, 0, 0
4998, 2499, 9213, 78, 0, 0
5000, 2500, 9199, 77, 0, 0


nios2-terminal: exiting due to ^C on host
